date,style_id,category,price_level,true_state,view_uv,detail_uv,tryon_uv,tryon_result_uv,want_uv,want_after_tryon_uv,confirm_direct_uv,confirm_detail_uv,confirm_after_tryon_uv,confirm_from_want_uv,total_confirm_uv
2026-02-25,S0259,rhinestone,low,HotUp,60,14,18,15,17,6,9,2,6,5,22
2026-02-26,S0259,rhinestone,low,HotUp,117,27,33,30,44,14,14,6,6,13,39
2026-02-27,S0259,rhinestone,low,HotUp,99,27,34,32,44,18,16,5,8,15,44
2026-02-28,S0259,rhinestone,low,HotUp,201,48,87,77,70,31,20,8,19,23,70
2026-03-01,S0259,rhinestone,low,HotUp,164,43,49,44,53,16,25,5,11,13,54
2026-03-02,S0259,rhinestone,low,HotUp,107,24,24,24,38,9,9,1,4,12,26
2026-03-03,S0259,rhinestone,low,HotUp,102,23,31,28,26,8,14,3,9,11,37
2026-03-04,S0259,rhinestone,low,HotUp,138,35,32,30,48,18,12,6,7,16,41
2026-03-05,S0259,rhinestone,low,HotUp,176,37,55,48,82,21,21,8,13,29,71
2026-03-06,S0259,rhinestone,low,HotUp,99,29,28,22,34,9,13,7,4,16,40
2026-03-07,S0259,rhinestone,low,HotUp,112,27,39,37,49,15,16,5,14,14,49
2026-03-08,S0259,rhinestone,low,HotUp,112,22,34,31,33,14,9,5,9,11,34
2026-03-09,S0259,rhinestone,low,HotUp,109,29,40,37,50,20,12,3,7,15,37
2026-03-10,S0259,rhinestone,low,HotUp,87,26,21,19,33,7,9,5,5,17,36
2026-03-11,S0259,rhinestone,low,HotUp,131,28,41,35,56,20,16,8,9,19,52
2026-03-12,S0259,rhinestone,low,HotUp,104,20,22,18,29,6,13,1,4,10,28
2026-03-13,S0259,rhinestone,low,HotUp,149,43,34,29,54,16,21,11,10,21,63
2026-03-14,S0259,rhinestone,low,HotUp,164,42,42,40,73,22,18,6,13,31,68
2026-03-15,S0259,rhinestone,low,HotUp,118,40,39,36,39,14,17,2,8,11,38
2026-03-16,S0259,rhinestone,low,HotUp,180,61,38,35,54,18,23,8,9,17,57
2026-03-17,S0259,rhinestone,low,HotUp,112,33,32,27,43,13,15,3,5,15,38
2026-03-18,S0259,rhinestone,low,HotUp,139,41,36,30,48,16,25,5,3,16,49
2026-03-19,S0259,rhinestone,low,HotUp,114,30,29,26,35,15,13,4,10,11,38
2026-03-20,S0259,rhinestone,low,HotUp,128,33,27,24,40,12,13,5,13,9,40
2026-03-21,S0259,rhinestone,low,HotUp,208,53,55,50,67,24,24,7,14,25,70
2026-03-22,S0259,rhinestone,low,HotUp,216,65,58,54,79,29,24,9,16,29,78
2026-03-23,S0259,rhinestone,low,HotUp,135,37,49,45,48,13,18,7,10,17,52
2026-03-24,S0259,rhinestone,low,HotUp,168,51,46,34,46,15,16,6,10,18,50
2026-03-25,S0259,rhinestone,low,HotUp,94,31,37,32,30,11,14,4,10,9,37
2026-03-26,S0259,rhinestone,low,HotUp,127,35,42,40,44,20,22,5,10,13,50
2026-03-27,S0259,rhinestone,low,HotUp,201,56,65,61,77,34,29,10,11,21,71
2026-03-28,S0259,rhinestone,low,HotUp,215,61,62,55,68,24,30,11,18,23,82
2026-03-29,S0259,rhinestone,low,HotUp,200,55,51,46,57,19,26,8,9,16,59
2026-03-30,S0259,rhinestone,low,HotUp,120,33,30,22,50,16,14,4,4,20,42
2026-03-31,S0259,rhinestone,low,HotUp,101,24,34,30,46,19,17,4,4,20,45
2026-04-01,S0259,rhinestone,low,HotUp,127,36,20,19,46,6,16,7,7,21,51
2026-04-02,S0259,rhinestone,low,HotUp,165,40,47,39,47,19,30,6,8,21,65
2026-04-03,S0259,rhinestone,low,HotUp,184,48,52,47,64,25,19,13,8,19,59
2026-04-04,S0259,rhinestone,low,HotUp,207,58,62,56,89,29,31,7,10,29,77
2026-04-05,S0259,rhinestone,low,HotUp,105,22,29,27,30,11,16,6,6,7,35
2026-04-06,S0259,rhinestone,low,HotUp,225,66,66,58,78,28,25,8,14,16,63
2026-04-07,S0259,rhinestone,low,HotUp,113,41,32,27,46,17,26,5,10,14,55
2026-04-08,S0259,rhinestone,low,HotUp,165,58,52,47,62,21,22,4,14,23,63
2026-04-09,S0259,rhinestone,low,HotUp,175,45,58,49,71,25,23,4,13,33,73
2026-04-10,S0259,rhinestone,low,HotUp,137,49,57,51,62,23,13,7,20,29,69
2026-04-11,S0259,rhinestone,low,HotUp,145,38,28,28,50,15,15,6,8,18,47
2026-04-12,S0259,rhinestone,low,HotUp,234,63,66,58,90,34,18,4,9,28,59
2026-04-13,S0259,rhinestone,low,HotUp,118,24,32,30,40,13,12,3,9,17,41
2026-04-14,S0259,rhinestone,low,HotUp,175,53,38,35,48,16,19,4,7,18,48
2026-04-15,S0259,rhinestone,low,HotUp,165,56,43,38,47,15,21,7,11,17,56
2026-04-16,S0259,rhinestone,low,HotUp,126,26,29,26,43,13,13,4,10,18,45
2026-04-17,S0259,rhinestone,low,HotUp,158,48,49,44,64,22,21,5,9,14,49
2026-04-18,S0259,rhinestone,low,HotUp,156,40,44,40,51,19,10,7,7,23,47
2026-04-19,S0259,rhinestone,low,HotUp,163,37,44,37,60,16,23,6,14,29,72
2026-04-20,S0259,rhinestone,low,HotUp,185,52,42,37,69,19,21,11,8,21,61
2026-04-21,S0259,rhinestone,low,HotUp,117,30,40,36,33,16,17,6,3,10,36
2026-04-22,S0259,rhinestone,low,HotUp,159,52,55,52,78,28,18,8,17,26,69
2026-04-23,S0259,rhinestone,low,HotUp,179,57,55,50,58,17,23,3,14,21,61
2026-04-24,S0259,rhinestone,low,HotUp,142,31,42,37,60,16,15,2,15,20,52
2026-04-25,S0259,rhinestone,low,HotUp,199,54,60,54,82,20,20,13,12,28,73
2026-04-26,S0259,rhinestone,low,HotUp,185,52,43,40,59,20,26,4,4,25,59
2026-04-27,S0259,rhinestone,low,HotUp,221,55,61,50,84,26,29,8,12,31,80
2026-04-28,S0259,rhinestone,low,HotUp,176,43,58,55,81,32,22,6,15,39,82
2026-04-29,S0259,rhinestone,low,HotUp,169,36,45,41,63,16,16,8,12,25,61
2026-04-30,S0259,rhinestone,low,HotUp,186,46,45,42,66,17,14,11,9,20,54
2026-01-01,S0260,french,mid,Potential,11,4,6,5,4,2,1,0,2,1,4
2026-01-02,S0260,french,mid,Potential,13,0,5,5,6,2,0,0,2,0,2
2026-01-03,S0260,french,mid,Potential,23,7,7,7,9,4,1,1,2,3,7
2026-01-04,S0260,french,mid,Potential,12,3,5,3,6,2,1,0,0,2,3
2026-01-05,S0260,french,mid,Potential,24,3,11,10,11,3,2,0,1,2,5
2026-01-06,S0260,french,mid,Potential,14,1,5,5,5,1,0,0,0,0,0
2026-01-07,S0260,french,mid,Potential,13,3,8,7,4,3,1,0,1,1,3
2026-01-08,S0260,french,mid,Potential,16,3,5,5,7,3,0,0,2,1,3
2026-01-09,S0260,french,mid,Potential,12,0,1,1,5,0,0,0,0,0,0
2026-01-10,S0260,french,mid,Potential,15,2,5,5,7,1,0,1,1,2,4
2026-01-11,S0260,french,mid,Potential,23,4,9,7,9,3,2,0,1,2,5
2026-01-12,S0260,french,mid,Potential,8,1,2,1,2,1,1,0,0,0,1
2026-01-13,S0260,french,mid,Potential,17,0,7,4,8,2,1,0,0,3,4
2026-01-14,S0260,french,mid,Potential,21,5,7,6,6,0,2,1,2,2,7
2026-01-15,S0260,french,mid,Potential,11,2,6,4,6,2,0,0,1,2,3
2026-01-16,S0260,french,mid,Potential,19,3,8,8,9,6,1,0,2,2,5
2026-01-17,S0260,french,mid,Potential,17,1,8,7,4,0,0,0,1,2,3
2026-01-18,S0260,french,mid,Potential,20,5,10,10,7,2,2,0,0,1,3
2026-01-19,S0260,french,mid,Potential,18,2,7,5,12,3,1,1,0,1,3
2026-01-20,S0260,french,mid,Potential,30,5,9,9,10,3,1,1,0,2,4
2026-01-21,S0260,french,mid,Potential,19,3,8,6,9,3,1,0,2,2,5
2026-01-22,S0260,french,mid,Potential,28,8,9,9,14,6,1,0,2,3,6
2026-01-23,S0260,french,mid,Potential,21,5,4,2,4,0,0,0,0,0,0
2026-01-24,S0260,french,mid,Potential,15,1,6,6,10,3,0,0,1,3,4
2026-01-25,S0260,french,mid,Potential,24,5,8,8,10,3,2,0,1,3,6
2026-01-26,S0260,french,mid,Potential,17,2,5,4,9,2,1,0,0,2,3
2026-01-27,S0260,french,mid,Potential,14,1,5,5,6,2,0,0,0,4,4
2026-01-28,S0260,french,mid,Potential,19,5,4,4,7,2,1,1,2,2,6
2026-01-29,S0260,french,mid,Potential,23,1,6,5,7,2,4,0,0,2,6
2026-01-30,S0260,french,mid,Potential,28,10,12,11,8,3,1,0,0,2,3
2026-01-31,S0260,french,mid,Potential,26,2,13,11,14,5,3,0,1,1,5
2026-02-01,S0260,french,mid,Potential,23,4,9,9,11,5,1,0,4,1,6
2026-02-02,S0260,french,mid,Potential,11,0,4,3,5,1,1,0,2,3,6
2026-02-03,S0260,french,mid,Potential,9,2,2,2,2,1,1,0,0,2,3
2026-02-04,S0260,french,mid,Potential,12,4,7,7,8,4,0,1,1,1,3
2026-02-05,S0260,french,mid,Potential,24,5,9,7,7,3,4,1,3,1,9
2026-02-06,S0260,french,mid,Potential,34,10,13,12,15,4,3,2,1,5,11
2026-02-07,S0260,french,mid,Potential,31,8,13,13,18,6,0,1,3,4,8
2026-02-08,S0260,french,mid,Potential,23,3,6,6,10,0,1,0,0,3,4
2026-02-09,S0260,french,mid,Potential,13,0,3,3,6,2,2,0,1,1,4
2026-02-10,S0260,french,mid,Potential,17,3,9,9,8,4,0,0,0,1,1
2026-02-11,S0260,french,mid,Potential,34,7,15,14,16,3,2,0,3,4,9
2026-02-12,S0260,french,mid,Potential,14,1,6,5,4,0,2,0,1,0,3
2026-02-13,S0260,french,mid,Potential,23,5,4,3,4,1,1,0,1,0,2
2026-02-14,S0260,french,mid,Potential,13,6,4,4,4,3,0,0,1,1,2
2026-02-15,S0260,french,mid,Potential,32,9,15,15,17,5,7,2,3,4,16
2026-02-16,S0260,french,mid,Potential,12,4,7,6,5,4,0,0,2,1,3
2026-02-17,S0260,french,mid,Potential,23,4,13,12,14,7,3,1,2,2,8
2026-02-18,S0260,french,mid,Potential,29,8,8,7,12,2,1,1,2,1,5
2026-02-19,S0260,french,mid,Potential,15,1,3,3,6,1,1,0,0,0,1
2026-02-20,S0260,french,mid,Potential,18,3,4,4,8,3,2,0,2,4,8
2026-02-21,S0260,french,mid,Potential,18,5,9,8,6,4,1,0,0,2,3
2026-02-22,S0260,french,mid,Potential,24,1,5,4,10,3,2,0,0,1,3
2026-02-23,S0260,french,mid,Potential,36,9,11,10,19,6,2,0,0,9,11
2026-02-24,S0260,french,mid,Potential,24,8,7,6,9,2,2,0,0,0,2
2026-02-25,S0260,french,mid,Potential,20,3,11,11,13,7,0,0,4,3,7
2026-02-26,S0260,french,mid,Potential,30,6,9,8,9,1,2,1,1,2,6
2026-02-27,S0260,french,mid,Potential,21,2,3,3,4,1,1,1,1,2,5
2026-02-28,S0260,french,mid,Potential,17,4,5,5,4,1,3,0,0,0,3
2026-03-01,S0260,french,mid,Potential,44,12,13,13,19,5,0,1,1,3,5
2026-03-02,S0260,french,mid,Potential,27,2,11,10,8,5,2,0,0,3,5
2026-03-03,S0260,french,mid,Potential,27,4,7,5,8,1,2,0,0,2,4
2026-03-04,S0260,french,mid,Potential,30,7,11,8,17,4,4,0,2,7,13
2026-03-05,S0260,french,mid,Potential,36,9,11,9,19,5,1,2,1,3,7
2026-03-06,S0260,french,mid,Potential,25,5,6,4,7,1,0,0,0,3,3
2026-03-07,S0260,french,mid,Potential,32,5,8,8,9,3,0,0,0,6,6
2026-03-08,S0260,french,mid,Potential,25,6,9,9,10,2,1,0,2,4,7
2026-03-09,S0260,french,mid,Potential,27,9,13,9,9,4,0,0,1,2,3
2026-03-10,S0260,french,mid,Potential,31,11,11,10,14,6,1,0,1,4,6
2026-03-11,S0260,french,mid,Potential,38,6,13,11,17,3,4,1,1,6,12
2026-03-12,S0260,french,mid,Potential,31,4,8,8,17,5,1,2,1,6,10
2026-03-13,S0260,french,mid,Potential,40,7,13,12,13,6,3,1,3,5,12
2026-03-14,S0260,french,mid,Potential,24,2,9,7,10,3,3,1,0,4,8
2026-03-15,S0260,french,mid,Potential,41,5,14,13,18,4,3,0,4,7,14
2026-03-16,S0260,french,mid,Potential,21,6,6,4,6,2,1,0,0,1,2
2026-03-17,S0260,french,mid,Potential,32,8,12,12,15,5,2,0,0,4,6
2026-03-18,S0260,french,mid,Potential,28,4,9,8,7,0,3,1,0,1,5
2026-03-19,S0260,french,mid,Potential,24,3,4,4,13,3,0,0,0,3,3
2026-03-20,S0260,french,mid,Potential,42,10,12,9,14,6,2,3,0,2,7
2026-03-21,S0260,french,mid,Potential,23,7,8,8,10,2,2,0,0,1,3
2026-03-22,S0260,french,mid,Potential,23,2,9,9,9,4,3,0,1,6,10
2026-03-23,S0260,french,mid,Potential,26,5,7,7,10,4,1,0,0,1,2
2026-03-24,S0260,french,mid,Potential,35,7,17,16,12,2,2,0,2,3,7
2026-03-25,S0260,french,mid,Potential,26,5,9,9,13,5,0,0,2,3,5
2026-03-26,S0260,french,mid,Potential,32,3,11,6,13,2,2,0,0,4,6
2026-03-27,S0260,french,mid,Potential,28,4,8,6,13,4,1,0,3,1,5
2026-03-28,S0260,french,mid,Potential,32,9,10,8,16,5,1,1,0,5,7
2026-03-29,S0260,french,mid,Potential,26,8,15,13,16,6,4,0,0,3,7
2026-03-30,S0260,french,mid,Potential,26,6,14,13,15,4,0,0,0,5,5
2026-03-31,S0260,french,mid,Potential,32,4,15,9,16,8,0,0,3,4,7
2026-04-01,S0260,french,mid,Potential,19,3,5,5,11,3,2,0,0,6,8
2026-04-02,S0260,french,mid,Potential,22,2,3,1,6,0,1,0,0,1,2
2026-04-03,S0260,french,mid,Potential,19,3,8,8,11,3,3,0,0,1,4
2026-04-04,S0260,french,mid,Potential,48,7,16,16,21,9,0,0,1,5,6
2026-04-05,S0260,french,mid,Potential,20,5,6,4,8,3,0,0,0,2,2
2026-04-06,S0260,french,mid,Potential,24,7,8,8,12,4,1,0,1,3,5
2026-04-07,S0260,french,mid,Potential,26,7,11,11,8,3,1,0,1,1,3
2026-04-08,S0260,french,mid,Potential,23,9,12,12,8,4,1,1,1,1,4
2026-04-09,S0260,french,mid,Potential,30,11,8,6,9,3,1,2,1,2,6
2026-04-10,S0260,french,mid,Potential,22,5,6,6,10,3,0,1,0,3,4
2026-04-11,S0260,french,mid,Potential,21,3,6,6,10,2,1,0,1,5,7
2026-04-12,S0260,french,mid,Potential,26,4,7,6,13,2,3,0,1,2,6
2026-04-13,S0260,french,mid,Potential,21,6,6,6,9,2,2,0,1,4,7
2026-04-14,S0260,french,mid,Potential,21,6,5,4,7,1,3,0,1,1,5
2026-04-15,S0260,french,mid,Potential,36,6,9,8,16,3,4,0,1,6,11
2026-04-16,S0260,french,mid,Potential,17,2,9,8,7,2,0,0,1,3,4
2026-04-17,S0260,french,mid,Potential,20,3,7,6,11,4,0,1,2,0,3
2026-04-18,S0260,french,mid,Potential,17,4,4,2,6,2,2,0,0,1,3
2026-04-19,S0260,french,mid,Potential,23,4,11,9,10,3,3,0,2,2,7
2026-04-20,S0260,french,mid,Potential,19,6,5,5,7,2,3,1,1,4,9
2026-04-21,S0260,french,mid,Potential,25,4,9,9,4,0,1,0,3,0,4
2026-04-22,S0260,french,mid,Potential,38,12,14,12,16,5,4,1,1,5,11
2026-04-23,S0260,french,mid,Potential,38,10,15,13,11,4,0,1,5,2,8
2026-04-24,S0260,french,mid,Potential,23,3,13,12,12,6,2,0,0,1,3
2026-04-25,S0260,french,mid,Potential,43,4,17,13,14,5,0,1,2,5,8
2026-04-26,S0260,french,mid,Potential,23,1,6,6,7,2,2,0,1,3,6
2026-04-27,S0260,french,mid,Potential,22,7,6,5,7,2,1,0,2,2,5
2026-04-28,S0260,french,mid,Potential,18,3,6,6,5,1,0,0,0,0,0
2026-04-29,S0260,french,mid,Potential,30,6,14,10,11,4,5,0,1,4,10
2026-04-30,S0260,french,mid,Potential,35,5,17,17,12,3,2,1,3,1,7
2026-01-01,S0261,solid,low,Stable,215,63,44,38,46,5,6,2,5,6,19
2026-01-02,S0261,solid,low,Stable,256,84,46,41,36,1,10,0,2,5,17
2026-01-03,S0261,solid,low,Stable,254,96,51,47,51,10,9,4,2,13,28
2026-01-04,S0261,solid,low,Stable,340,121,72,66,58,9,16,2,6,8,32
2026-01-05,S0261,solid,low,Stable,168,63,38,30,24,7,7,3,3,2,15
2026-01-06,S0261,solid,low,Stable,257,97,51,44,53,8,6,3,5,9,23
2026-01-07,S0261,solid,low,Stable,263,73,49,44,37,10,14,1,2,4,21
2026-01-08,S0261,solid,low,Stable,233,91,58,53,47,15,6,3,6,3,18
2026-01-09,S0261,solid,low,Stable,248,68,39,34,48,4,7,0,1,7,15
2026-01-10,S0261,solid,low,Stable,256,93,39,37,57,6,7,1,3,14,25
2026-01-11,S0261,solid,low,Stable,420,142,97,88,92,25,13,6,4,11,34
2026-01-12,S0261,solid,low,Stable,161,57,27,26,36,8,1,2,3,9,15
2026-01-13,S0261,solid,low,Stable,256,79,56,52,60,5,6,3,7,15,31
2026-01-14,S0261,solid,low,Stable,320,129,58,54,67,8,9,5,2,15,31
2026-01-15,S0261,solid,low,Stable,233,96,58,53,36,9,3,1,2,9,15
2026-01-16,S0261,solid,low,Stable,318,117,69,60,62,12,8,5,3,17,33
2026-01-17,S0261,solid,low,Stable,233,91,44,42,48,6,7,1,0,6,14
2026-01-18,S0261,solid,low,Stable,316,118,49,43,73,10,7,5,5,12,29
2026-01-19,S0261,solid,low,Stable,253,87,62,56,69,16,5,3,3,11,22
2026-01-20,S0261,solid,low,Stable,318,97,74,69,58,13,8,6,7,12,33
2026-01-21,S0261,solid,low,Stable,211,83,52,46,44,6,6,1,5,6,18
2026-01-22,S0261,solid,low,Stable,262,103,42,38,46,7,5,3,1,10,19
2026-01-23,S0261,solid,low,Stable,368,160,77,74,78,12,12,3,5,15,35
2026-01-24,S0261,solid,low,Stable,213,68,35,32,38,4,4,4,2,5,15
2026-01-25,S0261,solid,low,Stable,247,85,55,52,36,3,6,2,3,8,19
2026-01-26,S0261,solid,low,Stable,192,63,40,35,44,6,4,1,2,8,15
2026-01-27,S0261,solid,low,Stable,173,65,32,25,25,3,3,0,0,5,8
2026-01-28,S0261,solid,low,Stable,279,115,50,45,48,6,8,6,4,10,28
2026-01-29,S0261,solid,low,Stable,181,51,35,35,38,3,2,0,3,8,13
2026-01-30,S0261,solid,low,Stable,204,67,61,57,40,8,5,1,2,10,18
2026-01-31,S0261,solid,low,Stable,221,84,38,33,35,3,4,1,2,4,11
2026-02-01,S0261,solid,low,Stable,374,117,83,69,66,12,10,4,5,13,32
2026-02-02,S0261,solid,low,Stable,171,61,30,28,29,5,5,3,3,3,14
2026-02-03,S0261,solid,low,Stable,182,62,37,31,38,7,7,5,3,7,22
2026-02-04,S0261,solid,low,Stable,234,89,51,43,38,5,7,1,4,6,18
2026-02-05,S0261,solid,low,Stable,197,68,42,39,54,8,6,1,1,8,16
2026-02-06,S0261,solid,low,Stable,276,97,60,54,53,14,5,2,6,11,24
2026-02-07,S0261,solid,low,Stable,209,79,37,32,33,2,6,2,5,7,20
2026-02-08,S0261,solid,low,Stable,289,104,60,49,63,9,4,4,2,7,17
2026-02-09,S0261,solid,low,Stable,157,55,32,27,29,4,4,3,3,4,14
2026-02-10,S0261,solid,low,Stable,215,91,37,36,43,7,9,1,3,6,19
2026-02-11,S0261,solid,low,Stable,333,135,66,58,69,11,5,4,5,9,23
2026-02-12,S0261,solid,low,Stable,244,75,54,50,53,8,9,0,4,7,20
2026-02-13,S0261,solid,low,Stable,198,58,37,33,34,5,5,2,0,5,12
2026-02-14,S0261,solid,low,Stable,263,97,42,36,51,5,4,3,1,11,19
2026-02-15,S0261,solid,low,Stable,285,104,51,47,58,7,16,2,3,10,31
2026-02-16,S0261,solid,low,Stable,265,89,72,65,44,10,10,2,3,9,24
2026-02-17,S0261,solid,low,Stable,283,86,46,41,59,6,4,3,3,12,22
2026-02-18,S0261,solid,low,Stable,310,119,54,47,46,4,7,3,4,11,25
2026-02-19,S0261,solid,low,Stable,181,71,30,29,38,4,5,0,0,6,11
2026-02-20,S0261,solid,low,Stable,293,119,52,43,43,6,7,4,2,13,26
2026-02-21,S0261,solid,low,Stable,463,183,76,69,80,4,16,7,3,16,42
2026-02-22,S0261,solid,low,Stable,203,74,48,44,40,10,9,0,2,11,22
2026-02-23,S0261,solid,low,Stable,251,109,40,34,41,5,2,2,1,4,9
2026-02-24,S0261,solid,low,Stable,349,125,58,53,49,8,9,4,1,5,19
2026-02-25,S0261,solid,low,Stable,234,98,41,35,37,6,11,1,0,5,17
2026-02-26,S0261,solid,low,Stable,160,54,37,32,29,8,3,3,1,6,13
2026-02-27,S0261,solid,low,Stable,258,99,54,51,49,12,6,1,5,9,21
2026-02-28,S0261,solid,low,Stable,287,90,58,54,63,10,7,2,2,11,22
2026-03-01,S0261,solid,low,Stable,217,68,32,26,31,5,4,3,1,4,12
2026-03-02,S0261,solid,low,Stable,192,65,35,31,27,4,2,3,3,5,13
2026-03-03,S0261,solid,low,Stable,230,72,39,34,48,1,4,4,3,8,19
2026-03-04,S0261,solid,low,Stable,235,65,39,36,45,7,8,3,2,7,20
2026-03-05,S0261,solid,low,Stable,221,64,48,44,45,6,4,1,2,9,16
2026-03-06,S0261,solid,low,Stable,180,72,38,36,33,6,5,5,1,5,16
2026-03-07,S0261,solid,low,Stable,286,93,61,58,56,9,12,2,3,9,26
2026-03-08,S0261,solid,low,Stable,344,134,78,70,77,13,8,2,6,14,30
2026-03-09,S0261,solid,low,Stable,227,68,38,30,40,4,9,2,3,12,26
2026-03-10,S0261,solid,low,Stable,236,98,57,52,39,6,11,3,6,4,24
2026-03-11,S0261,solid,low,Stable,167,59,25,20,33,2,6,3,0,5,14
2026-03-12,S0261,solid,low,Stable,166,54,36,35,46,10,3,2,2,3,10
2026-03-13,S0261,solid,low,Stable,115,44,23,21,19,2,2,2,3,0,7
2026-03-14,S0261,solid,low,Stable,347,125,68,62,71,9,10,6,5,14,35
2026-03-15,S0261,solid,low,Stable,362,115,80,73,89,12,12,5,6,14,37
2026-03-16,S0261,solid,low,Stable,275,95,57,54,40,7,11,3,2,8,24
2026-03-17,S0261,solid,low,Stable,257,116,49,41,38,2,8,9,1,13,31
2026-03-18,S0261,solid,low,Stable,336,111,56,50,52,7,6,5,4,12,27
2026-03-19,S0261,solid,low,Stable,212,87,45,38,39,2,6,2,4,7,19
2026-03-20,S0261,solid,low,Stable,144,41,30,26,25,5,2,3,1,2,8
2026-03-21,S0261,solid,low,Stable,240,79,51,47,67,13,7,4,2,11,24
2026-03-22,S0261,solid,low,Stable,227,84,41,38,33,2,5,0,3,6,14
2026-03-23,S0261,solid,low,Stable,191,72,42,37,35,7,2,1,2,5,10
2026-03-24,S0261,solid,low,Stable,172,47,37,37,34,6,5,1,3,6,15
2026-03-25,S0261,solid,low,Stable,244,79,46,42,46,6,7,3,6,6,22
2026-03-26,S0261,solid,low,Stable,155,35,33,33,35,6,4,1,5,6,16
2026-03-27,S0261,solid,low,Stable,164,54,46,41,34,8,3,1,0,2,6
2026-03-28,S0261,solid,low,Stable,192,70,32,30,38,6,6,4,3,6,19
2026-03-29,S0261,solid,low,Stable,265,80,62,57,41,10,7,6,2,9,24
2026-03-30,S0261,solid,low,Stable,194,73,37,36,33,9,2,1,0,9,12
2026-03-31,S0261,solid,low,Stable,322,118,68,59,78,15,5,6,2,13,26
2026-04-01,S0261,solid,low,Stable,169,66,33,31,30,3,4,1,2,7,14
2026-04-02,S0261,solid,low,Stable,144,48,32,29,28,4,7,0,1,4,12
2026-04-03,S0261,solid,low,Stable,293,102,51,48,52,13,7,6,3,8,24
2026-04-04,S0261,solid,low,Stable,237,70,57,47,54,7,3,1,1,10,15
2026-04-05,S0261,solid,low,Stable,228,74,43,40,33,6,7,3,2,6,18
2026-04-06,S0261,solid,low,Stable,147,65,17,15,24,1,5,0,1,2,8
2026-04-07,S0261,solid,low,Stable,364,121,71,66,84,13,13,1,2,14,30
2026-04-08,S0261,solid,low,Stable,146,61,26,23,18,2,5,3,2,5,15
2026-04-09,S0261,solid,low,Stable,232,80,43,41,41,4,6,0,2,10,18
2026-04-10,S0261,solid,low,Stable,266,103,50,44,64,10,5,8,6,10,29
2026-04-11,S0261,solid,low,Stable,456,156,111,100,96,23,12,6,3,20,41
2026-04-12,S0261,solid,low,Stable,209,72,51,47,32,6,5,6,2,10,23
2026-04-13,S0261,solid,low,Stable,163,64,29,25,43,8,6,2,2,6,16
2026-04-14,S0261,solid,low,Stable,218,83,62,60,41,10,5,2,5,11,23
2026-04-15,S0261,solid,low,Stable,352,136,71,64,58,9,8,5,2,12,27
2026-04-16,S0261,solid,low,Stable,310,101,40,35,59,6,9,1,4,10,24
2026-04-17,S0261,solid,low,Stable,217,84,38,35,38,2,3,3,2,11,19
2026-04-18,S0261,solid,low,Stable,269,88,64,58,36,7,7,3,5,5,20
2026-04-19,S0261,solid,low,Stable,216,67,26,26,35,4,1,2,1,7,11
2026-04-20,S0261,solid,low,Stable,310,97,61,55,56,14,3,4,4,10,21
2026-04-21,S0261,solid,low,Stable,218,69,44,40,28,10,3,2,2,6,13
2026-04-22,S0261,solid,low,Stable,204,58,33,32,36,4,8,3,2,3,16
2026-04-23,S0261,solid,low,Stable,282,94,44,40,55,3,6,3,3,9,21
2026-04-24,S0261,solid,low,Stable,197,62,50,48,41,8,5,2,4,10,21
2026-04-25,S0261,solid,low,Stable,264,104,52,48,39,4,7,3,4,8,22
2026-04-26,S0261,solid,low,Stable,144,40,32,31,30,7,4,3,1,4,12
2026-04-27,S0261,solid,low,Stable,263,88,63,57,60,11,6,1,8,7,22
2026-04-28,S0261,solid,low,Stable,219,89,44,38,43,4,6,1,3,6,16
2026-04-29,S0261,solid,low,Stable,202,54,35,27,37,3,10,4,0,6,20
2026-04-30,S0261,solid,low,Stable,159,44,32,30,35,3,5,0,4,6,15
2026-01-01,S0262,cat_eye,mid,ColdDown,202,35,36,34,17,5,5,0,1,1,7
2026-01-02,S0262,cat_eye,mid,ColdDown,239,35,39,37,23,4,7,0,3,2,12
2026-01-03,S0262,cat_eye,mid,ColdDown,202,20,23,21,14,3,2,1,2,0,5
2026-01-04,S0262,cat_eye,mid,ColdDown,222,44,28,25,15,2,3,1,0,0,4
2026-01-05,S0262,cat_eye,mid,ColdDown,228,34,37,35,22,8,4,0,1,1,6
2026-01-06,S0262,cat_eye,mid,ColdDown,159,18,17,17,14,3,0,0,0,1,1
2026-01-07,S0262,cat_eye,mid,ColdDown,290,54,58,53,23,8,8,1,2,1,12
2026-01-08,S0262,cat_eye,mid,ColdDown,200,33,30,30,20,5,2,2,2,1,7
2026-01-09,S0262,cat_eye,mid,ColdDown,233,40,34,31,24,5,2,0,1,2,5
2026-01-10,S0262,cat_eye,mid,ColdDown,341,51,52,48,28,8,2,1,1,1,5
2026-01-11,S0262,cat_eye,mid,ColdDown,373,55,49,46,31,5,2,0,2,3,7
2026-01-12,S0262,cat_eye,mid,ColdDown,238,25,42,33,21,6,3,1,0,2,6
2026-01-13,S0262,cat_eye,mid,ColdDown,336,55,56,52,26,7,3,0,2,1,6
2026-01-14,S0262,cat_eye,mid,ColdDown,179,24,33,30,19,5,3,0,0,1,4
2026-01-15,S0262,cat_eye,mid,ColdDown,271,46,35,30,21,4,2,1,1,3,7
2026-01-16,S0262,cat_eye,mid,ColdDown,225,40,32,30,18,5,2,0,2,1,5
2026-01-17,S0262,cat_eye,mid,ColdDown,287,47,39,35,16,2,0,0,0,1,1
